"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01023199999","2021-12-18T04:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.21","45","46","","","","","93","","","","","","260","","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 180350Z AUTO 26044KT 08/07 Q1023=","","","","","","","","","",""
"01023199999","2021-12-18T05:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.18","46","46","","","","","100","","","","","","260","","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 180420Z AUTO 26045KT 08/08 Q1022=","","","","","","","","","",""
"01023199999","2021-12-18T05:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.18","46","46","","","","","100","","","","","","260","","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 180450Z AUTO 26042KT 08/08 Q1022=","","","","","","","","","",""
"01023199999","2021-12-18T06:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.18","45","46","","","","","93","","","","","","260","","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 180520Z AUTO 26044KT 08/07 Q1022=","","","","","","","","","",""
"01023199999","2021-12-18T06:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.15","46","46","","","","","100","","","","","","260","","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 180550Z AUTO 26044KT 08/08 Q1021=","","","","","","","","","",""
"01023199999","2021-12-18T07:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.15","46","46","","","","","100","","","","","","260","","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 180620Z AUTO 26045KT 08/08 Q1021=","","","","","","","","","",""
"01023199999","2021-12-18T07:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.15","46","46","","","","","100","","","","","","260","","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 180650Z AUTO 26044KT 08/08 Q1021=","","","","","","","","","",""
"01023199999","2021-12-18T08:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.15","46","46","","","","","100","","","","","","260","","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 180720Z AUTO 26042KT 08/08 Q1021=","","","","","","","","","",""
"01023199999","2021-12-18T08:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.15","46","46","","","","","100","","","","","","260","","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 180750Z AUTO 26043KT 08/08 Q1021=","","","","","","","","","",""
"01023199999","2021-12-18T09:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.15","45","46","","","","","93","","","","","","260","","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 180820Z AUTO 26044KT 08/07 Q1021=","","","","","","","","","",""
"01023199999","2021-12-18T09:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.15","45","46","","","","","93","","","","","","260","","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 180850Z AUTO 26042KT 08/07 Q1021=","","","","","","","","","",""
"01023199999","2021-12-18T10:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","45","46","","","","","93","","","","","","250","","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 180920Z AUTO 25042KT 08/07 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T10:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","45","46","","","","","93","","","","","","260","","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 180950Z AUTO 26041KT 08/07 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T11:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","45","46","","","","","93","","","","","","260","","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 181020Z AUTO 26043KT 08/07 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T11:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","45","46","","","","","93","","","","","","270","","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 181050Z AUTO 27043KT 08/07 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T12:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.09","45","46","","","","","93","","","","","","270","","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 181120Z AUTO 27042KT 08/07 Q1019=","","","","","","","","","",""
"01023199999","2021-12-18T12:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.09","45","45","","","","","100","","","","","","270","","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 181150Z AUTO 27042KT 07/07 Q1019=","","","","","","","","","",""
"01023199999","2021-12-18T13:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.09","45","45","","","","","100","","","","","","290","","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 181220Z AUTO 29036KT 07/07 Q1019=","","","","","","","","","",""
"01023199999","2021-12-18T13:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.09","43","45","","","","","93","","","","","","290","","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 181250Z AUTO 29033KT 07/06 Q1019=","","","","","","","","","",""
"01023199999","2021-12-18T14:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.09","43","46","","","","","87","","","","","","300","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 181320Z AUTO 30034KT 08/06 Q1019=","","","","","","","","","",""
"01023199999","2021-12-18T14:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.09","39","43","","","","","87","","","","","","320","","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 181350Z AUTO 32037KT 06/04 Q1019=","","","","","","","","","",""
"01023199999","2021-12-18T15:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.09","41","45","","","","","87","","","","","","310","","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 181420Z AUTO 31032KT 07/05 Q1019=","","","","","","","","","",""
"01023199999","2021-12-18T15:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","39","43","","","","","87","","","","","","320","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 181450Z AUTO 32027KT 06/04 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T16:10:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","41","45","","","","","87","BKN:07 15 BKN:07 71","","","6.21","","310","","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENDR 181510Z 31026KT 9999 BKN015 BKN071 07/05 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T16:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","39","45","","","","","81","","","","","","310","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 181550Z AUTO 31031KT 07/04 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T17:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","36","45","","","","","71","","","","","","310","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 181620Z AUTO 31035KT 07/02 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T17:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","36","45","","","","","71","","","","","","320","","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 181650Z AUTO 32033KT 07/02 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T18:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","32","45","","","","","61","","","","","","310","","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 181720Z AUTO 31037KT 07/M00 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T18:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","36","43","","","","","76","","","","","","310","51","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENDR 181750Z AUTO 31033G44KT 06/02 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T19:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","34","43","","","","","71","","","","","","310","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 181820Z AUTO 31035KT 06/01 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T19:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","36","43","","","","","76","","","","","","310","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 181850Z AUTO 31028KT 06/02 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T20:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.09","32","43","","","","","66","","","","","","310","","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 181920Z AUTO 31043KT 06/M00 Q1019=","","","","","","","","","",""
"01023199999","2021-12-18T20:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.09","32","45","","","","","61","","","","","","300","","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 181950Z AUTO 30041KT 07/M00 Q1019=","","","","","","","","","",""
"01023199999","2021-12-18T21:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.09","32","43","","","","","66","","","","","","300","","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 182020Z AUTO 30043KT 06/M00 Q1019=","","","","","","","","","",""
"01023199999","2021-12-18T21:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","34","43","","","","","71","","","","","","310","","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 182050Z AUTO 31042KT 06/01 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T22:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","30","43","","","","","61","","","","","","310","","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 182120Z AUTO 31044KT 06/M01 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T22:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","34","41","","","","","76","","","","","","310","49","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENDR 182150Z AUTO 31032G43KT 05/01 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T23:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","30","41","","","","","66","","","","","","310","","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 182220Z AUTO 31041KT 05/M01 Q1020=","","","","","","","","","",""
"01023199999","2021-12-18T23:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","28","39","","","","","65","","","","","","320","","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 182250Z AUTO 32041KT 04/M02 Q1020=","","","","","","","","","",""
"01023199999","2021-12-19T00:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","30","41","","","","","66","","","","","","320","","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 182320Z AUTO 32040KT 05/M01 Q1020=","","","","","","","","","",""
"01023199999","2021-12-19T00:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.15","28","41","","","","","61","","","","","","310","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 182350Z AUTO 31034KT 05/M02 Q1021=","","","","","","","","","",""
"01023199999","2021-12-19T01:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","32","37","","","","","81","","","","","","320","","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 190020Z AUTO 32036KT 03/00 Q1020=","","","","","","","","","",""
"01023199999","2021-12-19T01:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","34","37","","","","","87","","","","","","330","","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 190050Z AUTO 33032KT 03/01 Q1020=","","","","","","","","","",""
"01023199999","2021-12-19T02:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","28","39","","","","","65","","","","","","320","57","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET048METAR ENDR 190120Z AUTO 32038G50KT 04/M02 Q1020=","","","","","","","","","",""
"01023199999","2021-12-19T02:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.12","32","37","","","","","81","","","","","","310","61","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENDR 190150Z AUTO 31042G53KT 03/00 Q1020=","","","","","","","","","",""
"01023199999","2021-12-19T03:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.15","32","36","","","","","87","","","","","","320","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 190220Z AUTO 32039KT 02/00 Q1021=","","","","","","","","","",""
"01023199999","2021-12-19T03:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.18","32","37","","","","","81","","","","","","330","52","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET048METAR ENDR 190250Z AUTO 33032G45KT 03/M00 Q1022=","","","","","","","","","",""
"01023199999","2021-12-19T04:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.18","32","37","","","","","81","","","","","","320","","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 190320Z AUTO 32041KT 03/M00 Q1022=","","","","","","","","","",""
"01023199999","2021-12-19T04:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.15","32","37","","","","","81","","","","","","320","54","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET048METAR ENDR 190350Z AUTO 32034G47KT 03/M00 Q1021=","","","","","","","","","",""
"01023199999","2021-12-19T05:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.18","28","37","","","","","70","","","","","","330","","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 190420Z AUTO 33033KT 03/M02 Q1022=","","","","","","","","","",""
"01023199999","2021-12-19T05:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.18","32","37","","","","","81","","","","","","340","47","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET048METAR ENDR 190450Z AUTO 34028G41KT 03/M00 Q1022=","","","","","","","","","",""
"01023199999","2021-12-19T06:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.21","32","37","","","","","81","","","","","","320","","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 190520Z AUTO 32036KT 03/M00 Q1023=","","","","","","","","","",""
"01023199999","2021-12-19T06:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.21","30","39","","","","","70","","","","","","330","","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 190550Z AUTO 33032KT 04/M01 Q1023=","","","","","","","","","",""
"01023199999","2021-12-19T07:10:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.21","32","37","","","","","81","BKN:07 23","","","6.21","","330","","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET052METAR ENDR 190610Z 33033KT 9999 BKN023 03/M00 Q1023=","","","","","","","","","",""
"01023199999","2021-12-19T07:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.24","30","39","","","","","70","","","","","","340","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 190650Z AUTO 34027KT 04/M01 Q1024=","","","","","","","","","",""
"01023199999","2021-12-19T08:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.24","30","39","","","","","70","","","","","","330","46","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET048METAR ENDR 190720Z AUTO 33029G40KT 04/M01 Q1024=","","","","","","","","","",""
"01023199999","2021-12-19T08:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.27","30","39","","","","","70","","","","","","330","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 190750Z AUTO 33034KT 04/M01 Q1025=","","","","","","","","","",""
"01023199999","2021-12-19T09:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","30.27","32","39","","","","","75","","","","","","330","","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET044METAR ENDR 190820Z AUTO 33032KT 04/00 Q1025=","","","","","","","","","",""
