"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"19C80BCCD752B7FF","electric_bike","2023-06-08 08:05:35","2023-06-08 08:11:48",,,,,41.96,-87.67,41.95,-87.66,"member"
"B975B38E5D8D658A","electric_bike","2023-06-08 17:56:53","2023-06-08 18:11:04",,,,,41.87,-87.63,41.89,-87.64,"member"
"1F2A8619ED4C704F","electric_bike","2023-06-13 18:12:01","2023-06-13 18:26:54",,,,,41.93,-87.67,41.94,-87.64,"member"
"1D184B7C75A8A5F5","electric_bike","2023-06-13 06:18:02","2023-06-13 06:22:47",,,,,41.9,-87.67,41.9,-87.65,"member"
"EC5FCE9AE5E37EE1","electric_bike","2023-06-19 11:48:33","2023-06-19 12:02:59",,,,,41.89,-87.63,41.88,-87.66,"member"
"65F947FFC1DA6D0E","electric_bike","2023-06-19 06:23:40","2023-06-19 06:41:25",,,,,41.91,-87.63,41.95,-87.64,"member"
"EC0F76C7C050C86D","electric_bike","2023-06-30 08:18:14","2023-06-30 08:26:27",,,,,42.0,-87.67,41.99,-87.66,"member"
"DF37012B36D7A96D","electric_bike","2023-06-30 07:55:14","2023-06-30 08:01:32",,,,,41.99,-87.66,42.0,-87.67,"member"
"44E12F943FDD5F27","electric_bike","2023-06-29 19:17:54","2023-06-29 19:28:54",,,,,41.99,-87.65,41.96,-87.66,"member"
"24CD27A0C6FC12C9","electric_bike","2023-06-03 08:48:07","2023-06-03 09:02:00",,,,,41.91,-87.63,41.95,-87.64,"member"
"2CC69E52A914879C","electric_bike","2023-06-03 08:26:54","2023-06-03 08:50:43",,,,,41.94,-87.64,41.88,-87.62,"member"
"25314FD9DA41D7E4","electric_bike","2023-06-29 07:52:07","2023-06-29 08:05:45",,,,,41.91,-87.63,41.88,-87.63,"member"
"ECBB3D10F843628C","electric_bike","2023-06-23 17:59:42","2023-06-23 18:04:40",,,,,41.91,-87.67,41.9,-87.66,"member"
"8F21A56CE7A4CCBB","electric_bike","2023-06-09 12:37:34","2023-06-09 12:50:06",,,,,41.88,-87.62,41.88,-87.63,"member"
"47EAE46BE95970D7","electric_bike","2023-06-08 20:15:49","2023-06-08 21:04:29",,,,,41.98,-87.65,41.89,-87.62,"member"
"599584EA1DC8EDDC","electric_bike","2023-06-11 02:18:36","2023-06-11 02:21:52",,,,,41.92,-87.65,41.92,-87.65,"member"
"51111359BDC3DE48","electric_bike","2023-06-22 15:03:38","2023-06-22 15:06:56",,,,,41.94,-87.64,41.95,-87.65,"member"
"3C7569B912790B12","electric_bike","2023-06-22 18:15:28","2023-06-22 18:51:38",,,,,41.93,-87.65,41.85,-87.73,"member"
"BA5838F551B9AB75","electric_bike","2023-06-02 11:13:53","2023-06-02 11:19:08",,,,,41.94,-87.64,41.95,-87.65,"member"
"C56FCE7346640BAC","electric_bike","2023-06-02 18:13:46","2023-06-02 18:14:05",,,,,41.93,-87.64,41.93,-87.64,"member"
"18844D9A25503785","electric_bike","2023-06-30 08:05:58","2023-06-30 08:33:54",,,,,41.96,-87.63,41.91,-87.63,"member"
"DC0596565661A762","electric_bike","2023-06-30 06:40:11","2023-06-30 07:02:00",,,,,41.91,-87.63,41.96,-87.63,"member"
"99B93E1F2A52AF7F","electric_bike","2023-06-29 21:33:51","2023-06-29 21:38:28",,,,,41.98,-87.65,41.97,-87.66,"member"
"3A72BE7A352722CA","electric_bike","2023-06-04 23:20:06","2023-06-04 23:40:42",,,,,41.81,-87.62,41.78,-87.62,"member"
"27E4ED501ACC3B42","electric_bike","2023-06-04 23:19:06","2023-06-04 23:19:20",,,,,41.81,-87.62,41.81,-87.62,"member"
"52D8E0A3C70E327A","electric_bike","2023-06-24 11:26:05","2023-06-24 11:30:19",,,,,41.9,-87.68,41.9,-87.67,"member"
"CBD49B38A7BEAA1C","electric_bike","2023-06-27 20:52:06","2023-06-27 21:25:48",,,,,41.95,-87.66,41.9,-87.66,"member"
"EEAF7838E0367C62","electric_bike","2023-06-07 09:14:35","2023-06-07 09:24:59",,,,,41.91,-87.69,41.89,-87.68,"member"
"ED492E920FE6B00A","electric_bike","2023-06-06 20:14:28","2023-06-06 20:14:45",,,,,41.89,-87.64,41.89,-87.64,"member"
"F862449557B5B870","electric_bike","2023-06-06 20:13:28","2023-06-06 20:14:06",,,,,41.89,-87.64,41.89,-87.64,"member"
"C74CCF5745EDFB84","electric_bike","2023-06-07 16:17:13","2023-06-07 17:16:40",,,,,41.91,-87.71,41.79,-87.59,"member"
"2A3BF298028EE23C","electric_bike","2023-06-11 19:12:09","2023-06-11 19:18:48",,,,,41.96,-87.66,41.95,-87.65,"member"
"E244CBD9345F511C","electric_bike","2023-06-17 18:02:54","2023-06-17 18:16:46",,,,,41.9,-87.62,41.9,-87.67,"member"
"4D4B05CD51D4A3B8","electric_bike","2023-06-28 10:24:46","2023-06-28 10:33:06",,,,,41.99,-87.67,41.97,-87.67,"member"
"90D3249A22EA194A","electric_bike","2023-06-28 17:14:26","2023-06-28 17:18:04",,,,,41.91,-87.64,41.91,-87.63,"member"
"CBEEE0631F0E522D","electric_bike","2023-06-27 21:19:31","2023-06-27 21:33:40",,,,,41.89,-87.62,41.91,-87.64,"member"
"5F26A4610061CF6D","electric_bike","2023-06-27 19:25:11","2023-06-27 19:44:14",,,,,41.89,-87.63,41.92,-87.69,"member"
"0E6730347C347294","electric_bike","2023-06-27 19:18:11","2023-06-27 19:22:56",,,,,41.88,-87.62,41.89,-87.63,"member"
"C63403905897070E","electric_bike","2023-06-09 18:12:41","2023-06-09 18:25:15",,,,,41.98,-87.67,41.97,-87.64,"member"
"F95C5AD464CA7BFC","electric_bike","2023-06-09 05:40:47","2023-06-09 05:45:52",,,,,41.97,-87.66,41.98,-87.67,"member"
"34A0007925C25BBD","electric_bike","2023-06-17 12:46:58","2023-06-17 12:56:07",,,,,41.94,-87.68,41.95,-87.68,"member"
"646DA0F75F5EC80F","electric_bike","2023-06-17 13:24:29","2023-06-17 13:39:13",,,,,41.95,-87.68,41.97,-87.65,"member"
"CC5BFA1DC5E7ECD0","electric_bike","2023-06-09 15:58:25","2023-06-09 16:03:28",,,,,42.05,-87.68,42.06,-87.68,"member"
"5D33545B4F180F77","electric_bike","2023-06-09 06:26:34","2023-06-09 06:50:43",,,,,41.9,-87.64,41.96,-87.63,"member"
"E5F4355DF25553FC","electric_bike","2023-06-09 10:35:06","2023-06-09 10:47:35",,,,,41.93,-87.66,41.91,-87.64,"member"
"DA00610CC2C954B8","electric_bike","2023-06-22 11:07:18","2023-06-22 11:07:30",,,,,41.9,-87.66,41.9,-87.66,"member"
"90BD58863A229B38","electric_bike","2023-06-25 12:52:46","2023-06-25 13:11:05",,,,,41.96,-87.65,41.94,-87.65,"member"
"62F2A908D6BEFE72","electric_bike","2023-06-25 12:48:24","2023-06-25 12:50:19",,,,,41.96,-87.65,41.96,-87.65,"member"
"7B8A6867E75A832E","electric_bike","2023-06-25 08:56:19","2023-06-25 09:12:13",,,,,41.94,-87.66,41.97,-87.64,"member"
"EF2A558D3C62D298","electric_bike","2023-06-12 16:55:26","2023-06-12 17:02:27",,,,,42.03,-87.7,42.03,-87.69,"member"
"C11B27864B7E6043","electric_bike","2023-06-12 16:43:43","2023-06-12 16:50:20",,,,,42.03,-87.69,42.03,-87.7,"member"
"15473ED5BE446230","electric_bike","2023-06-12 17:18:54","2023-06-12 17:27:00",,,,,42.03,-87.69,42.03,-87.71,"member"
"087A19336DB64966","electric_bike","2023-06-05 10:14:38","2023-06-05 10:24:02",,,,,41.93,-87.64,41.92,-87.67,"member"
"DF5292D7561D32C2","electric_bike","2023-06-26 17:14:20","2023-06-26 17:23:45",,,,,41.88,-87.64,41.89,-87.64,"member"
"ACFDF31885CBDBFA","electric_bike","2023-06-26 07:33:39","2023-06-26 07:43:19",,,,,41.87,-87.65,41.87,-87.67,"member"
"6B82C54F7D9C05A2","electric_bike","2023-06-23 16:47:24","2023-06-23 16:53:06",,,"Wood St & Chicago Ave","637",41.9,-87.67,41.895634,-87.672069,"member"
"6AB8A274A1FC127D","electric_bike","2023-06-23 16:24:09","2023-06-23 16:33:31","Wood St & Chicago Ave","637",,,41.895612955,-87.67218852,41.91,-87.67,"member"
"45DD2C0D97C1F6B3","electric_bike","2023-06-18 18:53:24","2023-06-18 19:01:01",,,,,41.93,-87.63,41.92,-87.63,"member"
"4D5475DBE11810CC","electric_bike","2023-06-17 19:54:48","2023-06-17 19:58:27",,,,,41.97,-87.66,41.98,-87.67,"member"
"BAD833B4C3996838","electric_bike","2023-06-16 07:42:09","2023-06-16 07:55:09","Wood St & Chicago Ave","637",,,41.89566116666666,-87.67209333333334,41.9,-87.62,"member"
"0264840A777F3762","electric_bike","2023-06-16 18:01:24","2023-06-16 18:08:40",,,,,41.79,-87.6,41.79,-87.6,"member"
"CE6B913E264EB11C","electric_bike","2023-06-16 13:52:44","2023-06-16 14:09:57",,,,,41.86,-87.61,41.86,-87.61,"member"
"B3E233CDBC30CA88","electric_bike","2023-06-15 20:36:23","2023-06-15 20:41:09",,,"Wood St & Chicago Ave","637",41.9,-87.67,41.895634,-87.672069,"member"
"79D5C2530CB5A80C","electric_bike","2023-06-01 22:18:41","2023-06-01 22:18:56",,,,,41.94,-87.65,41.94,-87.65,"member"
"D240F344F2DAFE58","electric_bike","2023-06-01 19:43:45","2023-06-01 19:56:51",,,,,41.91,-87.64,41.94,-87.65,"member"
"0A20882EFCCB6CFF","electric_bike","2023-06-30 14:05:25","2023-06-30 14:13:58",,,,,42.01,-87.66,42.01,-87.66,"member"
"D824A085044A1335","electric_bike","2023-06-30 15:47:14","2023-06-30 16:05:04",,,,,42.01,-87.71,42.05,-87.71,"member"
"E841BD9CB4FBF16C","electric_bike","2023-06-30 18:00:16","2023-06-30 18:00:19",,,,,41.9,-87.63,41.9,-87.63,"member"
"CA8EBD61365450A3","electric_bike","2023-06-13 09:02:54","2023-06-13 09:16:01",,,"Campbell Ave & Montrose Ave","15623",41.98,-87.66,41.961524,-87.691177,"member"
"2E5D433A7F8DBE61","electric_bike","2023-06-13 13:29:13","2023-06-13 13:32:56",,,,,42.02,-87.68,42.02,-87.69,"member"
"09CD00912BAA928D","electric_bike","2023-06-13 13:40:26","2023-06-13 13:43:58",,,,,42.02,-87.69,42.03,-87.69,"member"
"30D802EC09A670BE","electric_bike","2023-06-13 09:06:28","2023-06-13 09:12:06",,,,,42.02,-87.68,42.01,-87.67,"member"
"99526795104932DD","electric_bike","2023-06-12 19:32:56","2023-06-12 19:43:48",,,,,41.92,-87.63,41.9,-87.63,"member"
"45DA392DE663B152","electric_bike","2023-06-10 19:08:47","2023-06-10 19:52:17",,,"La Villita Park (Albany/30th)","336",41.88,-87.69,41.839283,-87.70203716666667,"member"
"E22119F0F0F3B052","electric_bike","2023-06-10 20:24:30","2023-06-10 20:38:51",,,,,41.98,-87.67,41.97,-87.65,"member"
"3C56685373C934EB","electric_bike","2023-06-02 18:10:04","2023-06-02 18:39:43",,,,,41.9,-87.63,41.92,-87.72,"member"
"953C256069F933F9","electric_bike","2023-06-06 18:28:57","2023-06-06 18:29:13",,,,,41.91,-87.63,41.91,-87.63,"member"
"D61471501CFD63E2","electric_bike","2023-06-24 19:47:14","2023-06-24 20:29:39",,,,,41.94,-87.64,41.87,-87.62,"member"
"38615237F2EDECEE","electric_bike","2023-06-04 10:30:35","2023-06-04 10:38:42",,,,,41.89,-87.7,41.89,-87.7,"member"
"E8BC724228A72BA8","electric_bike","2023-06-04 09:57:06","2023-06-04 10:22:25",,,,,41.92,-87.64,41.89,-87.7,"member"
"9395AF14E66A2506","electric_bike","2023-06-18 11:40:12","2023-06-18 11:41:45",,,,,42.03,-87.69,42.03,-87.69,"member"
"CF3FA8B232556FEB","electric_bike","2023-06-12 19:12:18","2023-06-12 19:23:59",,,,,41.89,-87.63,41.92,-87.63,"member"
"A97637AA85323A0F","electric_bike","2023-06-13 16:15:35","2023-06-13 16:24:05",,,,,41.89,-87.63,41.88,-87.64,"member"
"63DC792C8CA04719","electric_bike","2023-06-30 16:10:31","2023-06-30 16:17:27",,,,,41.9,-87.66,41.91,-87.67,"member"
"A3C2AA293A1A3568","electric_bike","2023-06-29 21:25:18","2023-06-29 21:30:09",,,,,41.94,-87.67,41.94,-87.66,"member"
"622D6D8757158BDF","electric_bike","2023-06-30 07:46:02","2023-06-30 07:59:53",,,,,41.92,-87.69,41.89,-87.65,"member"
"EDB0D766678E7C85","electric_bike","2023-06-30 13:02:51","2023-06-30 13:07:26",,,,,41.94,-87.65,41.94,-87.64,"member"
"18226968A89B0E91","electric_bike","2023-06-25 12:41:22","2023-06-25 13:08:00",,,,,41.88,-87.64,41.83,-87.63,"member"
"8592242E44DA61D4","electric_bike","2023-06-16 17:56:42","2023-06-16 17:58:54",,,,,41.92,-87.67,41.93,-87.67,"member"
"FD5FA12A8258358B","electric_bike","2023-06-05 17:42:24","2023-06-05 17:42:36",,,,,41.92,-87.72,41.92,-87.72,"member"
"BF669F835FDCFCEB","electric_bike","2023-06-05 17:43:49","2023-06-05 17:51:06",,,,,41.92,-87.72,41.92,-87.7,"member"
"CCC767A11881808A","electric_bike","2023-06-18 20:34:34","2023-06-18 20:49:46",,,,,41.91,-87.66,41.92,-87.7,"member"
"A8D62F45745D2B9B","electric_bike","2023-06-19 16:51:25","2023-06-19 16:52:22",,,,,41.91,-87.67,41.91,-87.67,"member"
"1C7A34731E9402BE","electric_bike","2023-06-01 17:27:27","2023-06-01 17:38:05",,,,,41.86,-87.68,41.88,-87.66,"member"
"3235A1D75DC07124","electric_bike","2023-06-01 17:40:47","2023-06-01 18:10:39",,,,,41.92,-87.66,41.93,-87.75,"member"
"ADE3EC7F0A1BE834","electric_bike","2023-06-01 14:56:07","2023-06-01 15:30:16",,,,,41.89,-87.68,41.94,-87.68,"member"
"F306AA38FE2CDF4C","electric_bike","2023-06-29 16:07:21","2023-06-29 16:15:25",,,,,41.97,-87.67,41.95,-87.68,"member"
"FC85E147B9E98652","electric_bike","2023-06-28 19:22:33","2023-06-28 19:30:57",,,,,41.96,-87.68,41.95,-87.68,"member"
"2881D3391DB0ACD9","electric_bike","2023-06-29 15:09:06","2023-06-29 15:13:04",,,,,41.89,-87.66,41.89,-87.65,"member"
"32A80416C6FC1D26","electric_bike","2023-06-29 09:16:06","2023-06-29 09:40:43",,,,,41.94,-87.66,41.89,-87.65,"member"
"F408FA36575F5B9B","electric_bike","2023-06-19 19:36:17","2023-06-19 19:53:20",,,,,41.9,-87.67,41.92,-87.65,"member"
"A97F3A6AC9F7B11A","electric_bike","2023-06-20 18:21:14","2023-06-20 18:32:10",,,,,41.89,-87.67,41.91,-87.66,"member"
"7F8536A846E4D503","electric_bike","2023-06-19 22:01:33","2023-06-19 22:19:23",,,,,41.92,-87.65,41.89,-87.67,"member"
"7DF343A92BB05B82","electric_bike","2023-06-20 08:32:47","2023-06-20 08:33:18",,,,,41.89,-87.67,41.89,-87.67,"member"
"3D056D671678CAE3","electric_bike","2023-06-07 17:19:54","2023-06-07 17:26:13",,,,,41.88,-87.65,41.88,-87.63,"member"
"5A73AC8B9CA51D25","electric_bike","2023-06-17 15:05:29","2023-06-17 15:15:09","Wood St & Chicago Ave","637",,,41.895552278,-87.672136188,41.88,-87.65,"member"
"7546C4EC2B4539B7","electric_bike","2023-06-17 16:03:15","2023-06-17 16:07:17",,,,,41.95,-87.65,41.96,-87.65,"member"
"43D27837352E65E2","electric_bike","2023-06-07 20:43:52","2023-06-07 21:21:34",,,,,41.92,-87.63,41.9,-87.67,"member"
"1AA1FA0CE9200919","electric_bike","2023-06-01 16:40:10","2023-06-01 16:48:43",,,,,41.9,-87.67,41.9,-87.69,"member"
"9947A71A8E562DFD","electric_bike","2023-06-01 08:29:29","2023-06-01 08:52:17","California Ave & Division St","13256",,,41.903015333333336,-87.69754216666666,41.88,-87.63,"member"
"80284B78387F6B3B","electric_bike","2023-06-01 08:39:27","2023-06-01 08:45:14",,,,,41.8,-87.6,41.79,-87.6,"member"
"CF9DD4636E671CF0","electric_bike","2023-06-30 12:01:11","2023-06-30 12:14:01",,,,,41.78,-87.67,41.78,-87.67,"member"
"526C38A53140AD30","electric_bike","2023-06-29 19:33:34","2023-06-29 19:45:18",,,,,41.78,-87.67,41.75,-87.65,"member"
"CD06902FC29F4154","electric_bike","2023-06-29 22:08:41","2023-06-29 22:19:25",,,,,41.75,-87.65,41.78,-87.67,"member"
"FE348D546170CF34","electric_bike","2023-06-14 15:27:46","2023-06-14 15:39:39",,,,,41.9,-87.62,41.91,-87.66,"member"
"8C8A0AA32EE2101C","electric_bike","2023-06-10 20:21:32","2023-06-10 20:28:12",,,,,41.92,-87.69,41.93,-87.7,"member"
"12302E888B4B1602","electric_bike","2023-06-10 21:18:57","2023-06-10 21:33:13",,,,,41.93,-87.7,41.9,-87.69,"member"
"1CD7D3203EDAC7FE","electric_bike","2023-06-10 22:23:54","2023-06-10 22:32:22",,,,,41.98,-87.67,42.0,-87.66,"member"
"65BFFD59257968D9","electric_bike","2023-06-11 13:47:01","2023-06-11 13:57:39",,,,,41.99,-87.67,41.97,-87.68,"member"
"3EB8AA9EFB8CD398","electric_bike","2023-06-11 17:16:06","2023-06-11 17:23:47",,,,,41.97,-87.68,41.98,-87.67,"member"
"E2F352F29BFC3168","electric_bike","2023-06-11 01:51:36","2023-06-11 02:04:02",,,,,42.0,-87.66,41.99,-87.66,"member"
"3DCB117D50997F0A","electric_bike","2023-06-03 11:21:25","2023-06-03 11:29:46",,,,,41.97,-87.69,41.96,-87.68,"member"
"9690AFDD83FD02DD","electric_bike","2023-06-01 09:57:37","2023-06-01 10:02:42",,,,,42.05,-87.68,42.06,-87.68,"member"
"73F8734FC9469398","electric_bike","2023-06-01 14:12:54","2023-06-01 14:18:24",,,,,42.06,-87.67,42.05,-87.68,"member"
"08C24E28A3881B1E","electric_bike","2023-06-14 20:27:28","2023-06-14 20:35:48",,,,,41.92,-87.63,41.93,-87.64,"member"
"862F9F9C506B1F0F","electric_bike","2023-06-27 17:29:03","2023-06-27 17:32:21",,,,,41.9,-87.64,41.89,-87.63,"member"
"65BC2A1FC12CFFA4","classic_bike","2023-06-28 18:21:26","2023-06-28 18:56:06","Cottage Grove Ave & 51st St","TA1309000067","Cottage Grove Ave & 51st St","TA1309000067",41.803038,-87.606615,41.803038,-87.606615,"member"
"9493428ECAC65AFC","electric_bike","2023-06-07 19:21:02","2023-06-07 19:25:05",,,,,41.92,-87.63,41.93,-87.63,"member"
"8DFFAA0BE6CB0DD5","electric_bike","2023-06-07 20:57:40","2023-06-07 21:11:49",,,,,41.87,-87.61,41.87,-87.62,"member"
"F008E74855FAA661","electric_bike","2023-06-02 08:24:43","2023-06-02 08:26:18",,,,,41.92,-87.65,41.92,-87.65,"member"
"1FEFAC7C807CC2CE","electric_bike","2023-06-02 11:01:05","2023-06-02 11:11:45",,,,,41.81,-87.68,41.82,-87.7,"member"
"FD4C558F7285BD5E","electric_bike","2023-06-02 17:46:27","2023-06-02 18:05:56",,,,,41.91,-87.64,41.95,-87.66,"member"
"C58F5E174B0EB840","electric_bike","2023-06-02 11:50:34","2023-06-02 11:56:06",,,,,41.93,-87.65,41.93,-87.64,"member"
"7DA27FB915B72BB9","electric_bike","2023-06-02 14:33:58","2023-06-02 14:46:38",,,,,41.9,-87.64,41.93,-87.64,"member"
"F301946307781772","electric_bike","2023-06-02 12:33:34","2023-06-02 12:40:59",,,,,41.93,-87.64,41.92,-87.65,"member"
"5851E1FF1AEB9035","electric_bike","2023-06-01 20:17:14","2023-06-01 20:27:46",,,"Western Ave & Roscoe St","15634",41.95,-87.69,41.943034,-87.687288,"member"
"BFC39C0E19FFBF45","electric_bike","2023-06-02 18:53:36","2023-06-02 19:19:16",,,,,41.91,-87.64,41.86,-87.61,"member"
"34CB5BB14739F42E","electric_bike","2023-06-02 12:51:48","2023-06-02 13:14:38",,,,,41.92,-87.68,41.93,-87.65,"member"
"6E2ABA0F52D6AD80","electric_bike","2023-06-02 14:15:29","2023-06-02 14:29:09",,,,,41.94,-87.65,41.93,-87.67,"member"
"F41EEF2A308231FC","electric_bike","2023-06-24 14:03:46","2023-06-24 14:15:26",,,,,41.91,-87.63,41.9,-87.62,"member"
"9ADCA496C924E328","electric_bike","2023-06-24 13:59:51","2023-06-24 14:03:04",,,,,41.92,-87.64,41.91,-87.63,"member"
"81ED8FDBE66B79D3","electric_bike","2023-06-10 11:56:09","2023-06-10 12:01:05",,,,,41.92,-87.64,41.92,-87.63,"member"
"C669F4A0BF5814F7","electric_bike","2023-06-10 17:40:42","2023-06-10 18:11:54",,,,,41.91,-87.63,41.92,-87.7,"member"
"B3815A795E14589A","electric_bike","2023-06-10 15:49:52","2023-06-10 15:55:36",,,,,41.92,-87.64,41.91,-87.63,"member"
"7D1F45BFD0769DCF","electric_bike","2023-06-09 19:52:36","2023-06-09 19:59:17",,,,,41.95,-87.65,41.94,-87.66,"member"
"7477810C6451AE9A","electric_bike","2023-06-09 20:48:24","2023-06-09 20:48:28",,,,,41.94,-87.66,41.94,-87.66,"member"
"3E30B13DE877D93B","electric_bike","2023-06-10 23:06:11","2023-06-10 23:37:25",,,,,41.95,-87.65,41.93,-87.7,"member"
"1F4877729180FCF1","electric_bike","2023-06-11 08:49:33","2023-06-11 08:57:45",,,,,41.93,-87.64,41.92,-87.66,"member"
"D3E98A816875F4EB","electric_bike","2023-06-10 20:35:41","2023-06-10 20:46:01",,,,,41.97,-87.76,42.0,-87.79,"member"
"33CEE838E0E0612D","electric_bike","2023-06-04 11:48:05","2023-06-04 11:57:50",,,,,41.88,-87.65,41.9,-87.66,"member"
"20B68B142032438C","electric_bike","2023-06-06 21:24:58","2023-06-06 21:30:20",,,,,41.94,-87.64,41.95,-87.65,"member"
"97BC81C582DD461C","electric_bike","2023-06-07 00:26:52","2023-06-07 00:30:51",,,,,41.94,-87.64,41.93,-87.64,"member"
"39505569DB8A389B","electric_bike","2023-06-07 00:08:59","2023-06-07 00:13:09",,,,,41.95,-87.65,41.94,-87.64,"member"
"4F8A68A720CEFF9C","electric_bike","2023-06-06 19:38:46","2023-06-06 19:49:27",,,,,41.91,-87.63,41.9,-87.63,"member"
"9D2E350E0DF1B606","electric_bike","2023-06-21 19:19:13","2023-06-21 19:31:54",,,,,41.91,-87.63,41.88,-87.62,"member"
"ABFBEC51BF67D4CB","electric_bike","2023-06-22 18:37:55","2023-06-22 18:53:27",,,,,41.89,-87.61,41.93,-87.63,"member"
"83D28C64533FD605","electric_bike","2023-06-21 21:09:30","2023-06-21 21:17:34",,,"Wood St & Chicago Ave","637",41.9,-87.68,41.895634,-87.672069,"member"
"D23291934EEFE926","electric_bike","2023-06-22 17:27:00","2023-06-22 17:53:30",,,,,41.87,-87.63,41.93,-87.64,"member"
"29070D5507977F5A","electric_bike","2023-06-28 19:20:16","2023-06-28 19:29:27",,,,,41.96,-87.69,41.94,-87.68,"member"
"32D10F1065505CFC","electric_bike","2023-06-29 14:55:15","2023-06-29 15:06:32",,,,,41.92,-87.65,41.9,-87.64,"member"
"8C1023BBF9151A66","electric_bike","2023-06-29 15:11:40","2023-06-29 15:24:55",,,,,41.9,-87.64,41.93,-87.64,"member"
"8F7D83EC1971AE7F","electric_bike","2023-06-29 14:01:06","2023-06-29 14:08:29",,,,,41.93,-87.64,41.92,-87.65,"member"
"621102C178BB25F9","electric_bike","2023-06-22 18:50:39","2023-06-22 19:03:45",,,,,41.95,-87.65,41.91,-87.63,"member"
"84561BB76A090434","electric_bike","2023-06-22 14:18:42","2023-06-22 14:25:09",,,,,41.87,-87.65,41.87,-87.66,"member"
"E42A0A4FC66A8656","electric_bike","2023-06-22 09:48:24","2023-06-22 09:54:29",,,,,41.87,-87.66,41.87,-87.65,"member"
"C2F560243E608B1F","electric_bike","2023-06-21 23:49:29","2023-06-21 23:59:11",,,,,41.92,-87.65,41.95,-87.65,"member"
"CE857EC37FF9792C","electric_bike","2023-06-15 17:00:24","2023-06-15 17:24:38",,,,,41.88,-87.65,41.88,-87.66,"member"
"61AC92CC1129EC33","electric_bike","2023-06-15 17:28:48","2023-06-15 17:33:13",,,,,41.88,-87.66,41.88,-87.65,"member"
"42B9D0FF1F51FE95","electric_bike","2023-06-15 18:43:49","2023-06-15 18:57:07",,,,,41.92,-87.65,41.94,-87.65,"member"
"4CB8E02184545566","electric_bike","2023-06-30 20:25:00","2023-06-30 20:34:02",,,,,41.95,-87.77,41.95,-87.77,"member"
"C7940AEDDA9A0008","electric_bike","2023-06-30 20:39:45","2023-06-30 20:43:14",,,,,41.95,-87.77,41.95,-87.77,"member"
"4FEEB3CF066AAB04","electric_bike","2023-06-09 22:45:53","2023-06-09 22:53:16",,,,,41.95,-87.66,41.95,-87.66,"member"
"8C9AB3C295DB9922","electric_bike","2023-06-10 17:30:22","2023-06-10 17:40:18",,,,,41.93,-87.67,41.95,-87.66,"member"
"006DDC0991BF97A4","electric_bike","2023-06-10 16:20:11","2023-06-10 16:24:14",,,,,41.87,-87.67,41.87,-87.65,"member"
"701B37AAEB6042DD","electric_bike","2023-06-10 17:05:16","2023-06-10 17:10:09",,,,,41.87,-87.65,41.87,-87.66,"member"
"1073C3E284E77EEC","electric_bike","2023-06-10 16:55:10","2023-06-10 17:23:34",,,,,41.92,-87.7,41.95,-87.66,"member"
"67567C622416565C","electric_bike","2023-06-07 17:27:25","2023-06-07 17:56:58",,,,,41.81,-87.7,41.87,-87.63,"member"
"EF966A705DD71B79","electric_bike","2023-06-12 15:16:48","2023-06-12 15:25:31",,,,,41.8,-87.58,41.79,-87.6,"member"
"D70B65F20E9D0CC8","electric_bike","2023-06-12 18:23:03","2023-06-12 18:30:22",,,,,41.93,-87.7,41.91,-87.69,"member"
"AC3A30EA3EADA88E","electric_bike","2023-06-25 10:43:08","2023-06-25 10:50:53",,,,,41.95,-87.65,41.94,-87.64,"member"
"B54A751235383E24","electric_bike","2023-06-25 12:34:59","2023-06-25 12:35:09",,,,,41.97,-87.66,41.97,-87.66,"member"
"D6EBBF9DADED17F7","electric_bike","2023-06-25 12:35:59","2023-06-25 12:36:11",,,,,41.97,-87.66,41.97,-87.66,"member"
"FB285F48D1F3770E","electric_bike","2023-06-25 12:37:15","2023-06-25 12:37:30",,,,,41.97,-87.66,41.97,-87.66,"member"
"D19A7B39F3801352","electric_bike","2023-06-10 17:05:32","2023-06-10 17:20:39",,,,,41.92,-87.67,41.95,-87.66,"member"
"194A7FDD42BBF1BE","electric_bike","2023-06-18 02:07:15","2023-06-18 02:15:08",,,,,41.91,-87.68,41.91,-87.7,"member"
"5E05EE78A0A67C23","electric_bike","2023-06-24 13:31:22","2023-06-24 13:45:14",,,,,41.95,-87.65,41.93,-87.63,"member"
"E0FAC8EE2B47362C","electric_bike","2023-06-24 17:29:06","2023-06-24 17:58:45",,,,,41.91,-87.63,41.97,-87.66,"member"
"A0A39DB0C3EBBF23","electric_bike","2023-06-24 03:38:49","2023-06-24 04:17:03",,,,,41.93,-87.71,41.89,-87.66,"member"
"0E3CFC7917C49AA8","electric_bike","2023-06-24 00:02:14","2023-06-24 00:10:48",,,,,41.91,-87.67,41.91,-87.7,"member"
"C39B97285F9AD81A","electric_bike","2023-06-24 00:33:20","2023-06-24 00:41:27",,,,,41.94,-87.65,41.92,-87.65,"member"
"36ACAE5CB534B6BA","electric_bike","2023-06-30 07:46:44","2023-06-30 08:00:32",,,,,41.96,-87.63,41.93,-87.63,"member"
"2616B6ED482D3A04","electric_bike","2023-06-02 18:39:28","2023-06-02 18:51:47",,,,,41.91,-87.7,41.9,-87.68,"member"
